Temperature (C)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
330.09719	12.874150	640.50104	0.0015612777	1506.4085	1526.5086	3.5528241	3.0519394	7.1940528	728.06489	0.50640236	7.4389404e-05	0.50157761	0.0076819637	77.185172	0.012955856	2498.8574	2665.6531	5.4411785	3.3770336	9.7715253	453.62226	8.4391510	2.1539703e-05	0.097872825
330.31809	12.910800	639.88110	0.0015627903	1507.7887	1527.9656	3.5551441	3.0523021	7.2117022	726.58057	0.50961596	7.4301713e-05	0.50115699	0.0076350881	77.492583	0.012904461	2498.1835	2664.7904	5.4389634	3.3804996	9.8147603	453.36173	8.4225580	2.1558290e-05	0.098177393
330.53850	12.947450	639.26072	0.0015643070	1509.1680	1529.4218	3.5574617	3.0526723	7.2294866	725.09671	0.51284580	7.4214116e-05	0.50073655	0.0075883590	77.800896	0.012853322	2497.5073	2663.9250	5.4367476	3.3839672	9.8583181	453.10065	8.4060066	2.1576924e-05	0.098483761
330.75841	12.984100	638.63989	0.0015658276	1510.5463	1530.8771	3.5597771	3.0530500	7.2474077	723.61328	0.51609201	7.4126611e-05	0.50031628	0.0075417757	78.110116	0.012802439	2496.8288	2663.0569	5.4345312	3.3874364	9.9022025	452.83904	8.3894965	2.1595607e-05	0.098791946
330.97783	13.020750	638.01862	0.0015673524	1511.9236	1532.3317	3.5620901	3.0534352	7.2654674	722.13028	0.51935475	7.4039197e-05	0.49989618	0.0074953378	78.420251	0.012751808	2496.1479	2662.1860	5.4323141	3.3909074	9.9464175	452.57688	8.3730271	2.1614340e-05	0.099101968
331.19676	13.057400	637.39688	0.0015688812	1513.2999	1533.7854	3.5644009	3.0538279	7.2836674	720.64767	0.52263416	7.3951870e-05	0.49947625	0.0074490448	78.731306	0.012701428	2495.4648	2661.3124	5.4300964	3.3943802	9.9909671	452.31417	8.3565981	2.1633122e-05	0.099413845
331.41521	13.094050	636.77467	0.0015704142	1514.6753	1535.2384	3.5667095	3.0542283	7.3020096	719.16544	0.52593040	7.3864631e-05	0.49905648	0.0074028962	79.043287	0.012651296	2494.7793	2660.4360	5.4278779	3.3978548	10.035855	452.05092	8.3402090	2.1651954e-05	0.099727596
331.63317	13.130700	636.15199	0.0015719514	1516.0497	1536.6906	3.5690159	3.0546363	7.3204959	717.68356	0.52924362	7.3777476e-05	0.49863689	0.0073568916	79.356202	0.012601410	2494.0915	2659.5569	5.4256586	3.4013313	10.081086	451.78711	8.3238594	2.1670838e-05	0.10004324
331.85065	13.167350	635.52881	0.0015734928	1517.4233	1538.1420	3.5713201	3.0550521	7.3391282	716.20202	0.53257398	7.3690404e-05	0.49821746	0.0073110305	79.670055	0.012551767	2493.4014	2658.6749	5.4234385	3.4048097	10.126664	451.52275	8.3075489	2.1689772e-05	0.10036080
332.06765	13.204000	634.90514	0.0015750384	1518.7960	1539.5928	3.5736222	3.0554756	7.3579085	714.72079	0.53592163	7.3603414e-05	0.49779819	0.0072653124	79.984855	0.012502367	2492.7089	2657.7901	5.4212176	3.4082901	10.172594	451.25783	8.2912771	2.1708759e-05	0.10068029
332.28418	13.240650	634.28096	0.0015765884	1520.1677	1541.0428	3.5759223	3.0559070	7.3768387	713.23985	0.53928674	7.3516503e-05	0.49737909	0.0072197369	80.300607	0.012453206	2492.0140	2656.9025	5.4189958	3.4117725	10.218879	450.99235	8.2750436	2.1727798e-05	0.10100173
332.50022	13.277300	633.65627	0.0015781427	1521.5387	1542.4922	3.5782203	3.0563463	7.3959209	711.75918	0.54266948	7.3429670e-05	0.49696015	0.0071743035	80.617317	0.012404283	2491.3167	2656.0121	5.4167732	3.4152570	10.265524	450.72631	8.2588480	2.1746890e-05	0.10132515
332.71580	13.313950	633.03105	0.0015797013	1522.9088	1543.9408	3.5805163	3.0567935	7.4151572	710.27876	0.54606999	7.3342914e-05	0.49654136	0.0071290117	80.934994	0.012355595	2490.6171	2655.1188	5.4145495	3.4187437	10.312533	450.45970	8.2426898	2.1766036e-05	0.10165056
332.93090	13.350600	632.40530	0.0015812644	1524.2781	1545.3889	3.5828103	3.0572488	7.4345497	708.79856	0.54948847	7.3256231e-05	0.49612274	0.0070838612	81.253643	0.012307141	2489.9150	2654.2227	5.4123249	3.4222326	10.359912	450.19253	8.2265687	2.1785236e-05	0.10197798
333.14553	13.387250	631.77901	0.0015828320	1525.6465	1546.8363	3.5851024	3.0577121	7.4541005	707.31857	0.55292507	7.3169621e-05	0.49570427	0.0070388514	81.573271	0.012258917	2489.2106	2653.3238	5.4100993	3.4257237	10.407664	449.92478	8.2104843	2.1804490e-05	0.10230744
333.35970	13.423900	631.15216	0.0015844040	1527.0142	1548.2831	3.5873926	3.0581836	7.4738118	705.83875	0.55637997	7.3083082e-05	0.49528596	0.0069939820	81.893886	0.012210924	2488.5037	2652.4219	5.4078726	3.4292172	10.455795	449.65646	8.1944362	2.1823800e-05	0.10263896
333.57340	13.460550	630.52475	0.0015859806	1528.3811	1549.7293	3.5896808	3.0586632	7.4936859	704.35909	0.55985335	7.2996612e-05	0.49486781	0.0069492525	82.215494	0.012163158	2487.7944	2651.5171	5.4056448	3.4327130	10.504309	449.38757	8.1784239	2.1843166e-05	0.10297255
333.78664	13.497200	629.89676	0.0015875617	1529.7473	1551.1749	3.5919673	3.0591512	7.5137250	702.87956	0.56334538	7.2910207e-05	0.49444981	0.0069046625	82.538102	0.012115617	2487.0826	2650.6095	5.4034159	3.4362113	10.553211	449.11809	8.1624472	2.1862588e-05	0.10330824
333.99942	13.533850	629.26820	0.0015891475	1531.1127	1552.6200	3.5942519	3.0596475	7.5339315	701.40015	0.56685625	7.2823870e-05	0.49403196	0.0068602116	82.861717	0.012068299	2486.3684	2649.6989	5.4011859	3.4397121	10.602506	448.84804	8.1465055	2.1882068e-05	0.10364605
334.21174	13.570500	628.63904	0.0015907380	1532.4774	1554.0645	3.5965347	3.0601522	7.5543077	699.92081	0.57038614	7.2737596e-05	0.49361427	0.0068158993	83.186347	0.012021203	2485.6517	2648.7854	5.3989546	3.4432154	10.652200	448.57739	8.1305986	2.1901605e-05	0.10398601
334.42360	13.607150	628.00927	0.0015923332	1533.8415	1555.5086	3.5988158	3.0606653	7.5748561	698.44154	0.57393524	7.2651384e-05	0.49319672	0.0067717252	83.511999	0.011974327	2484.9325	2647.8690	5.3967221	3.4467213	10.702296	448.30616	8.1147260	2.1921200e-05	0.10432814
334.63501	13.643800	627.37890	0.0015939331	1535.2048	1556.9521	3.6010952	3.0611870	7.5955792	696.96230	0.57750373	7.2565232e-05	0.49277933	0.0067276890	83.838681	0.011927669	2484.2108	2646.9495	5.3944883	3.4502299	10.752801	448.03434	8.0988873	2.1940854e-05	0.10467245
334.84596	13.680450	626.74790	0.0015955378	1536.5675	1558.3951	3.6033729	3.0617174	7.6164793	695.48307	0.58109182	7.2479139e-05	0.49236208	0.0066837901	84.166399	0.011881226	2483.4866	2646.0272	5.3922533	3.4537413	10.803720	447.76193	8.0830822	2.1960568e-05	0.10501897
335.05647	13.717100	626.11627	0.0015971474	1537.9295	1559.8377	3.6056490	3.0622564	7.6375593	694.00383	0.58469969	7.2393102e-05	0.49194499	0.0066400283	84.495162	0.011834997	2482.7599	2645.1018	5.3900168	3.4572554	10.855058	447.48891	8.0673102	2.1980342e-05	0.10536773
335.26652	13.753750	625.48400	0.0015987619	1539.2909	1561.2799	3.6079235	3.0628042	7.6588215	692.52455	0.58832754	7.2307120e-05	0.49152804	0.0065964031	84.824976	0.011788981	2482.0307	2644.1734	5.3877790	3.4607724	10.906821	447.21530	8.0515711	2.2000176e-05	0.10571875
335.47613	13.790400	624.85107	0.0016003814	1540.6517	1562.7216	3.6101963	3.0633608	7.6802688	691.04521	0.59197558	7.2221190e-05	0.49111124	0.0065529141	85.155851	0.011743174	2481.2989	2643.2420	5.3855398	3.4642923	10.959014	446.94108	8.0358644	2.2020072e-05	0.10607206
335.68530	13.827050	624.21748	0.0016020058	1542.0119	1564.1629	3.6124677	3.0639264	7.7019038	689.56577	0.59564401	7.2135312e-05	0.49069459	0.0065095610	85.487793	0.011697577	2480.5646	2642.3076	5.3832991	3.4678152	11.011643	446.66625	8.0201897	2.2040031e-05	0.10642767
335.89402	13.863700	623.58321	0.0016036352	1543.3715	1565.6038	3.6147375	3.0645010	7.7237294	688.08622	0.59933303	7.2049483e-05	0.49027808	0.0064663433	85.820810	0.011652186	2479.8277	2641.3701	5.3810568	3.4713412	11.064714	446.39081	8.0045468	2.2060051e-05	0.10678561
336.10230	13.900350	622.94825	0.0016052698	1544.7306	1567.0444	3.6170059	3.0650847	7.7457483	686.60652	0.60304287	7.1963701e-05	0.48986172	0.0064232607	86.154911	0.011606999	2479.0882	2640.4295	5.3788131	3.4748703	11.118233	446.11476	7.9889351	2.2080136e-05	0.10714591
336.31014	13.937000	622.31260	0.0016069095	1546.0891	1568.4846	3.6192728	3.0656775	7.7679635	685.12665	0.60677372	7.1877965e-05	0.48944551	0.0063803127	86.490103	0.011562016	2478.3461	2639.4859	5.3765678	3.4784025	11.172205	445.83809	7.9733544	2.2100284e-05	0.10750860
336.51755	13.973650	621.67624	0.0016085543	1547.4472	1569.9245	3.6215383	3.0662796	7.7903779	683.64658	0.61052582	7.1792273e-05	0.48902944	0.0063374991	86.826395	0.011517235	2477.6014	2638.5392	5.3743208	3.4819381	11.226637	445.56079	7.9578043	2.2120497e-05	0.10787369
336.72452	14.010300	621.03916	0.0016102044	1548.8047	1571.3641	3.6238025	3.0668910	7.8129945	682.16628	0.61429938	7.1706622e-05	0.48861352	0.0062948195	87.163796	0.011472653	2476.8540	2637.5893	5.3720722	3.4854769	11.281535	445.28287	7.9422844	2.2140775e-05	0.10824122
336.93105	14.046950	620.40134	0.0016118598	1550.1617	1572.8034	3.6260653	3.0675119	7.8358165	680.68573	0.61809463	7.1621012e-05	0.48819774	0.0062522735	87.502312	0.011428269	2476.1040	2636.6364	5.3698220	3.4890191	11.336905	445.00432	7.9267943	2.2161119e-05	0.10861120
337.13716	14.083600	619.76279	0.0016135206	1551.5183	1574.2425	3.6283268	3.0681423	7.8588470	679.20490	0.62191179	7.1535440e-05	0.48778210	0.0062098607	87.841953	0.011384082	2475.3514	2635.6803	5.3675699	3.4925648	11.392755	444.72514	7.9113337	2.2181530e-05	0.10898368
337.34283	14.120250	619.12348	0.0016151867	1552.8745	1575.6813	3.6305871	3.0687823	7.8820891	677.72375	0.62575109	7.1449904e-05	0.48736661	0.0061675807	88.182728	0.011340089	2474.5961	2634.7210	5.3653161	3.4961140	11.449089	444.44532	7.8959022	2.2202008e-05	0.10935866
337.54808	14.156900	618.48340	0.0016168583	1554.2302	1577.1199	3.6328461	3.0694320	7.9055463	676.24227	0.62961278	7.1364403e-05	0.48695127	0.0061254333	88.524645	0.011296289	2473.8381	2633.7585	5.3630605	3.4996668	11.505916	444.16486	7.8804995	2.2222555e-05	0.10973619
337.75290	14.193550	617.84255	0.0016185353	1555.5855	1578.5583	3.6351039	3.0700916	7.9292217	674.76041	0.63349709	7.1278934e-05	0.48653607	0.0060834181	88.867713	0.011252681	2473.0774	2632.7929	5.3608031	3.5032233	11.563242	443.88376	7.8651252	2.2243170e-05	0.11011629
337.95729	14.230200	617.20090	0.0016202180	1556.9404	1579.9965	3.6373606	3.0707610	7.9531189	673.27816	0.63740425	7.1193497e-05	0.48612101	0.0060415347	89.211940	0.011209262	2472.3140	2631.8240	5.3585437	3.5067835	11.621074	443.60200	7.8497790	2.2263855e-05	0.11049899
338.16127	14.266850	616.55846	0.0016219062	1558.2950	1581.4345	3.6396162	3.0714405	7.9772414	671.79547	0.64133453	7.1108088e-05	0.48570610	0.0059997828	89.557337	0.011166031	2471.5478	2630.8519	5.3562824	3.5103476	11.679418	443.31959	7.8344604	2.2284611e-05	0.11088431
338.36482	14.303500	615.91519	0.0016236001	1559.6492	1582.8724	3.6418706	3.0721301	8.0015926	670.31233	0.64528816	7.1022705e-05	0.48529134	0.0059581621	89.903911	0.011122987	2470.7789	2629.8766	5.3540192	3.5139155	11.738283	443.03653	7.8191692	2.2305437e-05	0.11127229
338.56795	14.340150	615.27110	0.0016252998	1561.0031	1584.3101	3.6441241	3.0728299	8.0261764	668.82870	0.64926541	7.0937348e-05	0.48487672	0.0059166722	90.251672	0.011080127	2470.0073	2628.8979	5.3517539	3.5174874	11.797675	442.75280	7.8039049	2.2326335e-05	0.11166295
338.77067	14.376800	614.62617	0.0016270052	1562.3567	1585.7478	3.6463765	3.0735400	8.0509962	667.34454	0.65326652	7.0852014e-05	0.48446225	0.0058753128	90.600629	0.011037451	2469.2328	2627.9160	5.3494865	3.5210634	11.857603	442.46841	7.7886673	2.2347306e-05	0.11205632
338.97297	14.413450	613.98039	0.0016287165	1563.7100	1587.1854	3.6486279	3.0742606	8.0760561	665.85984	0.65729177	7.0766701e-05	0.48404793	0.0058340835	90.950793	0.010994956	2468.4556	2626.9308	5.3472171	3.5246435	11.918073	442.18335	7.7734560	2.2368350e-05	0.11245244
339.17485	14.450100	613.33374	0.0016304337	1565.0630	1588.6230	3.6508784	3.0749917	8.1013598	664.37455	0.66134142	7.0681407e-05	0.48363375	0.0057929841	91.302172	0.010952642	2467.6755	2625.9423	5.3449455	3.5282278	11.979093	441.89761	7.7582706	2.2389468e-05	0.11285133
339.37633	14.486750	612.68621	0.0016321568	1566.4158	1590.0605	3.6531281	3.0757335	8.1269114	662.88864	0.66541573	7.0596131e-05	0.48321973	0.0057520143	91.654775	0.010910506	2466.8926	2624.9504	5.3426717	3.5318164	12.040672	441.61119	7.7431108	2.2410661e-05	0.11325303
339.57739	14.523400	612.03779	0.0016338860	1567.7684	1591.4979	3.6553768	3.0764861	8.1527148	661.40208	0.66951499	7.0510869e-05	0.48280585	0.0057111737	92.008614	0.010868548	2466.1069	2623.9552	5.3403957	3.5354093	12.102817	441.32409	7.7279762	2.2431930e-05	0.11365756
339.77805	14.560050	611.38847	0.0016356213	1569.1207	1592.9355	3.6576247	3.0772496	8.1787743	659.91485	0.67363947	7.0425621e-05	0.48239213	0.0056704620	92.363697	0.010826764	2465.3183	2622.9566	5.3381174	3.5390067	12.165537	441.03630	7.7128665	2.2453275e-05	0.11406497
339.97829	14.596700	610.73822	0.0016373627	1570.4729	1594.3730	3.6598718	3.0780241	8.2050941	658.42689	0.67778946	7.0340384e-05	0.48197856	0.0056298789	92.720036	0.010785155	2464.5268	2621.9545	5.3358368	3.5426087	12.228840	440.74781	7.6977813	2.2474697e-05	0.11447527
340.17813	14.633350	610.08704	0.0016391104	1571.8249	1595.8106	3.6621182	3.0788098	8.2316785	656.93820	0.68196524	7.0255156e-05	0.48156514	0.0055894241	93.077639	0.010743719	2463.7325	2620.9491	5.3335539	3.5462153	12.292735	440.45863	7.6827203	2.2496198e-05	0.11488851
340.37757	14.670000	609.43491	0.0016408643	1573.1768	1597.2482	3.6643639	3.0796068	8.2585319	655.44871	0.68616711	7.0169935e-05	0.48115187	0.0055490973	93.436517	0.010702454	2462.9352	2619.9402	5.3312685	3.5498265	12.357230	440.16874	7.6676832	2.2517777e-05	0.11530471
340.57661	14.706650	608.78182	0.0016426246	1574.5285	1598.6860	3.6666089	3.0804151	8.2856588	653.95842	0.69039536	7.0084720e-05	0.48073877	0.0055088982	93.796682	0.010661358	2462.1349	2618.9278	5.3289807	3.5534426	12.422335	439.87815	7.6526696	2.2539436e-05	0.11572391
340.77524	14.743300	608.12776	0.0016443913	1575.8801	1600.1239	3.6688533	3.0812351	8.3130639	652.46727	0.69465029	6.9999507e-05	0.48032582	0.0054688266	94.158142	0.010620430	2461.3317	2617.9119	5.3266904	3.5570636	12.488058	439.58684	7.6376791	2.2561176e-05	0.11614615
340.97348	14.779950	607.47270	0.0016461645	1577.2317	1601.5619	3.6710971	3.0820667	8.3407519	650.97524	0.69893222	6.9914295e-05	0.47991303	0.0054288821	94.520910	0.010579670	2460.5256	2616.8926	5.3243976	3.5606895	12.554409	439.29482	7.6227114	2.2582997e-05	0.11657146
341.17131	14.816600	606.81664	0.0016479443	1578.5832	1603.0001	3.6733403	3.0829101	8.3687276	649.48228	0.70324145	6.9829082e-05	0.47950040	0.0053890645	94.884995	0.010539074	2459.7164	2615.8697	5.3221021	3.5643205	12.621397	439.00206	7.6077662	2.2604901e-05	0.11699987
341.36875	14.853250	606.15955	0.0016497307	1579.9347	1604.4385	3.6755830	3.0837656	8.3969960	647.98838	0.70757830	6.9743866e-05	0.47908794	0.0053493734	95.250410	0.010498642	2458.9043	2614.8432	5.3198041	3.5679567	12.689032	438.70858	7.5928432	2.2626888e-05	0.11743143
341.56580	14.889900	605.50143	0.0016515238	1581.2861	1605.8771	3.6778252	3.0846331	8.4255620	646.49348	0.71194308	6.9658645e-05	0.47867564	0.0053098086	95.617164	0.010458373	2458.0890	2613.8132	5.3175033	3.5715981	12.757323	438.41437	7.5779419	2.2648959e-05	0.11786616
341.76246	14.926550	604.84226	0.0016533236	1582.6376	1607.3160	3.6800670	3.0855129	8.4544310	644.99755	0.71633614	6.9573415e-05	0.47826352	0.0052703699	95.985270	0.010418265	2457.2708	2612.7795	5.3151999	3.5752449	12.826282	438.11942	7.5630621	2.2671115e-05	0.11830410
341.95872	14.963200	604.18201	0.0016551304	1583.9891	1608.7551	3.6823084	3.0864051	8.4836081	643.50055	0.72075778	6.9488176e-05	0.47785156	0.0052310569	96.354738	0.010378317	2456.4495	2611.7423	5.3128937	3.5788972	12.895918	437.82371	7.5482033	2.2693356e-05	0.11874530
342.15459	14.999850	603.52069	0.0016569440	1585.3406	1610.1945	3.6845495	3.0873099	8.5130987	642.00246	0.72520837	6.9402926e-05	0.47743977	0.0051918694	96.725581	0.010338527	2455.6250	2610.7014	5.3105846	3.5825550	12.966241	437.52726	7.5333654	2.2715685e-05	0.11918978
342.35008	15.036500	602.85826	0.0016587647	1586.6922	1611.6342	3.6867902	3.0882275	8.5429084	640.50322	0.72968822	6.9317661e-05	0.47702817	0.0051528072	97.097809	0.010298894	2454.7975	2609.6568	5.3082727	3.5862184	13.037263	437.23005	7.5185478	2.2738102e-05	0.11963759
342.54517	15.073150	602.19472	0.0016605924	1588.0439	1613.0743	3.6890307	3.0891579	8.5730428	639.00281	0.73419770	6.9232379e-05	0.47661674	0.0051138699	97.471436	0.010259416	2453.9668	2608.6085	5.3059579	3.5898876	13.108994	436.93208	7.5037503	2.2760607e-05	0.12008877
342.73989	15.109800	601.53005	0.0016624273	1589.3958	1614.5147	3.6912710	3.0901014	8.6035077	637.50119	0.73873716	6.9147079e-05	0.47620549	0.0050750573	97.846472	0.010220093	2453.1330	2607.5565	5.3036401	3.5935627	13.181445	436.63334	7.4889726	2.2783202e-05	0.12054335
342.93421	15.146450	600.86422	0.0016642695	1590.7478	1615.9555	3.6935111	3.0910582	8.6343090	635.99831	0.74330694	6.9061759e-05	0.47579443	0.0050363693	98.222931	0.010180922	2452.2960	2606.5008	5.3013193	3.5972437	13.254628	436.33382	7.4742143	2.2805888e-05	0.12100138
343.12816	15.183100	600.19723	0.0016661190	1592.0999	1617.3968	3.6957510	3.0920284	8.6654527	634.49414	0.74790742	6.8976415e-05	0.47538356	0.0049978054	98.600825	0.010141903	2451.4558	2605.4413	5.2989954	3.6009308	13.328555	436.03352	7.4594750	2.2828665e-05	0.12146290
343.32173	15.219750	599.52906	0.0016679759	1593.4523	1618.8385	3.6979908	3.0930122	8.6969451	632.98864	0.75253897	6.8891045e-05	0.47497288	0.0049593655	98.980165	0.010103034	2450.6123	2604.3780	5.2966684	3.6046240	13.403238	435.73243	7.4447544	2.2851535e-05	0.12192795
343.51491	15.256400	598.85968	0.0016698403	1594.8048	1620.2806	3.7002306	3.0940097	8.7287924	631.48177	0.75720195	6.8805648e-05	0.47456240	0.0049210494	99.360966	0.010064314	2449.7656	2603.3108	5.2943382	3.6083236	13.478688	435.43054	7.4300522	2.2874499e-05	0.12239657
343.70772	15.293050	598.18908	0.0016717122	1596.1577	1621.7232	3.7024704	3.0950213	8.7610011	629.97348	0.76189676	6.8720220e-05	0.47415211	0.0048828568	99.743240	0.010025742	2448.9157	2602.2398	5.2920049	3.6120296	13.554918	435.12786	7.4153681	2.2897558e-05	0.12286880
343.90015	15.329700	597.51724	0.0016735919	1597.5107	1623.1664	3.7047102	3.0960470	8.7935779	628.46376	0.76662377	6.8634760e-05	0.47374204	0.0048447875	100.12700	0.0099873162	2448.0624	2601.1650	5.2896682	3.6157421	13.631941	434.82437	7.4007016	2.2920712e-05	0.12334470
344.09221	15.366350	596.84415	0.0016754793	1598.8641	1624.6101	3.7069501	3.0970870	8.8265294	626.95254	0.77138337	6.8549265e-05	0.47333217	0.0048068412	100.51226	0.0099490353	2447.2058	2600.0862	5.2873282	3.6194612	13.709770	434.52006	7.3860525	2.2943963e-05	0.12382429
344.28389	15.403000	596.16978	0.0016773745	1600.2178	1626.0544	3.7091901	3.0981417	8.8598628	625.43979	0.77617598	6.8463733e-05	0.47292251	0.0047690177	100.89903	0.0099108981	2446.3459	2599.0035	5.2849849	3.6231871	13.788418	434.21493	7.3714204	2.2967312e-05	0.12430764
344.47520	15.439650	595.49411	0.0016792777	1601.5719	1627.4993	3.7114303	3.0992111	8.8935849	623.92546	0.78100199	6.8378161e-05	0.47251308	0.0047313168	101.28733	0.0098729034	2445.4827	2597.9168	5.2826381	3.6269199	13.867898	433.90897	7.3568050	2.2990761e-05	0.12479477
344.66614	15.476300	594.81713	0.0016811890	1602.9263	1628.9449	3.7136708	3.1002954	8.9277032	622.40953	0.78586181	6.8292546e-05	0.47210386	0.0046937383	101.67717	0.0098350499	2444.6160	2596.8262	5.2802878	3.6306596	13.948225	433.60218	7.3422059	2.3014309e-05	0.12528575
344.85671	15.512950	594.13882	0.0016831083	1604.2811	1630.3911	3.7159115	3.1013950	8.9622250	620.89194	0.79075585	6.8206887e-05	0.47169488	0.0046562820	102.06856	0.0097973363	2443.7459	2595.7315	5.2779340	3.6344065	14.029413	433.29454	7.3276227	2.3037958e-05	0.12578062
345.04691	15.549600	593.45915	0.0016850359	1605.6363	1631.8380	3.7181525	3.1025100	8.9971580	619.37266	0.79568456	6.8121180e-05	0.47128613	0.0046189476	102.46152	0.0097597615	2442.8724	2594.6327	5.2755766	3.6381607	14.111477	432.98606	7.3130552	2.3061710e-05	0.12627942
345.23675	15.586250	592.77811	0.0016869719	1606.9920	1633.2856	3.7203938	3.1036406	9.0325100	617.85164	0.80064834	6.8035424e-05	0.47087763	0.0045817350	102.85607	0.0097223241	2441.9953	2593.5299	5.2732155	3.6419222	14.194430	432.67671	7.2985030	2.3085566e-05	0.12678221
345.42622	15.622900	592.09567	0.0016889162	1608.3482	1634.7339	3.7226356	3.1047871	9.0682888	616.32884	0.80564764	6.7949614e-05	0.47046937	0.0045446440	103.25221	0.0096850229	2441.1148	2592.4230	5.2708508	3.6456912	14.278289	432.36650	7.2839657	2.3109526e-05	0.12728903
345.61532	15.659550	591.41182	0.0016908692	1609.7048	1636.1831	3.7248779	3.1059497	9.1045028	614.80422	0.81068290	6.7863750e-05	0.47006136	0.0045076743	103.64996	0.0096478568	2440.2308	2591.3119	5.2684822	3.6494680	14.363069	432.05542	7.2694430	2.3133592e-05	0.12779994
345.80406	15.696200	590.72653	0.0016928307	1611.0620	1637.6330	3.7271206	3.1071287	9.1411602	613.27774	0.81575457	6.7777828e-05	0.46965361	0.0044708257	104.04935	0.0096108244	2439.3432	2590.1967	5.2661098	3.6532524	14.448786	431.74345	7.2549345	2.3157765e-05	0.12831498
345.99244	15.732850	590.03978	0.0016948010	1612.4198	1639.0838	3.7293640	3.1083243	9.1782696	611.74934	0.82086310	6.7691846e-05	0.46924613	0.0044340981	104.45037	0.0095739246	2438.4521	2589.0772	5.2637336	3.6570449	14.535456	431.43060	7.2404400	2.3182046e-05	0.12883422
346.18047	15.769500	589.35155	0.0016967801	1613.7781	1640.5355	3.7316079	3.1095367	9.2158398	610.21900	0.82600896	6.7605800e-05	0.46883893	0.0043974913	104.85306	0.0095371562	2437.5573	2587.9535	5.2613534	3.6608453	14.623096	431.11684	7.2259590	2.3206437e-05	0.12935770
346.36813	15.806150	588.66182	0.0016987682	1615.1371	1641.9881	3.7338525	3.1107663	9.2538798	608.68666	0.83119262	6.7519689e-05	0.46843200	0.0043610050	105.25742	0.0095005179	2436.6589	2586.8255	5.2589692	3.6646540	14.711723	430.80218	7.2114911	2.3230939e-05	0.12988547
346.55543	15.842800	587.97056	0.0017007654	1616.4967	1643.4416	3.7360978	3.1120132	9.2923987	607.15228	0.83641456	6.7433508e-05	0.46802537	0.0043246392	105.66347	0.0094640086	2435.7569	2585.6933	5.2565809	3.6684711	14.801355	430.48661	7.1970361	2.3255553e-05	0.13041760
346.74238	15.879450	587.27775	0.0017027718	1617.8570	1644.8961	3.7383439	3.1132778	9.3314060	605.61582	0.84167525	6.7347257e-05	0.46761903	0.0042883936	106.07123	0.0094276271	2434.8511	2584.5566	5.2541885	3.6722967	14.892009	430.17011	7.1825936	2.3280280e-05	0.13095414
346.92898	15.916100	586.58337	0.0017047875	1619.2180	1646.3516	3.7405908	3.1145604	9.3709113	604.07724	0.84697519	6.7260931e-05	0.46721300	0.0042522680	106.48071	0.0093913721	2433.9416	2583.4156	5.2517919	3.6761309	14.983704	429.85268	7.1681633	2.3305122e-05	0.13149514
347.11522	15.952750	585.88739	0.0017068126	1620.5798	1647.8081	3.7428386	3.1158612	9.4109245	602.53648	0.85231488	6.7174528e-05	0.46680728	0.0042162623	106.89194	0.0093552426	2433.0284	2582.2702	5.2493910	3.6799740	15.076458	429.53431	7.1537447	2.3330080e-05	0.13204067
347.30110	15.989400	585.18980	0.0017088473	1621.9423	1649.2657	3.7450873	3.1171804	9.4514557	600.99351	0.85769481	6.7088045e-05	0.46640189	0.0041803764	107.30492	0.0093192374	2432.1113	2581.1204	5.2469858	3.6838261	15.170292	429.21499	7.1393375	2.3355155e-05	0.13259079
347.48664	16.026050	584.49055	0.0017108916	1623.3056	1650.7245	3.7473370	3.1185186	9.4925154	599.44828	0.86311551	6.7001479e-05	0.46599684	0.0041446100	107.71967	0.0092833552	2431.1905	2579.9660	5.2445763	3.6876873	15.265223	428.89471	7.1249413	2.3380350e-05	0.13314554
347.67183	16.062700	583.78964	0.0017129458	1624.6698	1652.1843	3.7495877	3.1198758	9.5341140	597.90075	0.86857749	6.6914827e-05	0.46559212	0.0041089629	108.13622	0.0092475950	2430.2658	2578.8071	5.2421623	3.6915578	15.361274	428.57346	7.1105559	2.3405664e-05	0.13370501
347.85667	16.099350	583.08704	0.0017150098	1626.0348	1653.6453	3.7518396	3.1212525	9.5762626	596.35087	0.87408127	6.6828086e-05	0.46518777	0.0040734352	108.55458	0.0092119555	2429.3372	2577.6437	5.2397437	3.6954378	15.458465	428.25123	7.0961807	2.3431100e-05	0.13426924
348.04116	16.136000	582.38271	0.0017170839	1627.4007	1655.1075	3.7540926	3.1226490	9.6189722	594.79860	0.87962740	6.6741253e-05	0.46478378	0.0040380265	108.97477	0.0091764357	2428.4047	2576.4757	5.2373206	3.6993274	15.556816	427.92801	7.0818155	2.3456659e-05	0.13483831
